StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2022/09/05 15:23:46.973763,0.000068,tcp,141.98.80.128,46338,   ->,137.184.18.211,1938,S_RA,0,0,2,110,56,1
2022/09/05 15:23:49.149821,360.031677,icmp,52.83.59.125,0x0008,  <->,137.184.18.211,0x0600,ECO,0,0,8,424,224,4
2022/09/05 15:23:53.161789,0.154953,tcp,185.156.73.155,47205,   ->,137.184.18.211,45747,SR_RA,0,0,3,166,112,2
2022/09/05 15:23:53.919585,0.106405,tcp,79.124.62.130,46826,   ->,137.184.18.211,22167,SR_RA,0,0,3,166,112,2
2022/09/05 15:23:57.415582,0.184315,tcp,40.115.49.158,57689,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:23:59.679646,0.000053,tcp,193.163.125.42,42468,   ->,137.184.18.211,17406,S_RA,0,0,2,112,58,1
2022/09/05 15:24:00.452307,0.079069,tcp,92.63.197.133,52039,   ->,137.184.18.211,31703,SR_RA,0,0,3,166,112,2
2022/09/05 15:24:00.702878,15.342112,tcp,91.198.115.28,2591,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:24:06.339888,0.182628,tcp,54.149.99.181,62758,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:24:09.954172,60.174797,tcp,209.222.252.3,38831,   ->,137.184.18.211,18080,FSPA_SA,0,0,88,7024,3932,44
2022/09/05 15:24:15.847262,0.000053,tcp,79.70.87.254,46406,   ->,137.184.18.211,5555,S_RA,0,0,2,128,74,1
2022/09/05 15:24:16.003454,15.057507,tcp,91.198.115.29,19400,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:24:19.708350,0.168679,tcp,40.115.49.158,62380,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:24:21.388080,0.000053,tcp,87.110.98.127,41603,   ->,137.184.18.211,5555,S_RA,0,0,2,128,74,1
2022/09/05 15:24:29.671281,0.080647,tcp,45.143.203.95,48584,   ->,137.184.18.211,60213,SR_RA,0,0,3,166,112,2
2022/09/05 15:24:31.015729,15.161224,tcp,91.198.115.30,5095,   ->,137.184.18.211,18080,FSPA_SA,0,0,22,1857,1123,11
2022/09/05 15:24:32.019044,0.175747,tcp,54.149.99.181,52814,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:24:35.119687,0.090060,tcp,92.63.197.133,52039,   ->,137.184.18.211,31638,SR_RA,0,0,3,166,112,2
2022/09/05 15:24:36.828783,0.012537,tcp,137.184.18.211,42002,   ->,169.254.169.254,80,FSPA_FSPA,0,0,10,2103,1538,5
2022/09/05 15:24:41.689334,0.168112,tcp,40.115.49.158,50176,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:24:47.273301,0.000046,tcp,192.241.219.197,33228,   ->,137.184.18.211,1527,S_RA,0,0,2,110,56,1
2022/09/05 15:24:48.928044,0.000054,tcp,188.166.161.209,61953,   ->,137.184.18.211,9010,S_RA,0,0,2,110,56,1
2022/09/05 15:24:50.441871,0.000047,icmp,52.83.32.160,0x0008,  <->,137.184.18.211,0x0600,ECO,0,0,2,106,56,1
2022/09/05 15:24:56.136378,15.476596,tcp,91.198.115.31,43339,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:24:56.199868,0.171614,tcp,54.149.99.181,59239,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:25:03.755368,0.226620,tcp,40.115.49.158,54727,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:25:10.083017,60.157932,tcp,209.222.252.3,17076,   ->,137.184.18.211,18080,FSPA_SA,0,0,63,5134,3044,32
2022/09/05 15:25:11.572713,15.120267,tcp,91.198.115.32,19699,   ->,137.184.18.211,18080,FSPA_SA,0,0,22,1857,1123,11
2022/09/05 15:25:21.476603,0.080825,tcp,92.63.197.83,45030,   ->,137.184.18.211,33647,SR_RA,0,0,3,166,112,2
2022/09/05 15:25:22.622147,0.166414,tcp,54.149.99.181,49288,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:25:25.776684,0.000059,tcp,167.94.146.75,60140,   ->,137.184.18.211,1433,S_RA,0,0,2,112,58,1
2022/09/05 15:25:26.649702,15.251252,tcp,91.198.115.33,59617,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:25:26.964092,0.165701,tcp,40.115.49.158,59231,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:25:28.303696,479.998810,icmp,52.82.29.205,0x0008,  <->,137.184.18.211,0x0400,ECO,0,0,4,212,112,2
2022/09/05 15:25:41.858649,15.294304,tcp,91.198.115.34,8023,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:25:48.646872,0.168074,tcp,54.149.99.181,55719,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:25:51.342259,0.092537,tcp,45.143.203.15,44449,   ->,137.184.18.211,4142,SR_RA,0,0,3,166,112,2
2022/09/05 15:25:52.018403,0.166450,tcp,40.115.49.158,64335,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:25:57.109152,15.211850,tcp,91.198.115.35,62789,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:26:03.816996,0.354905,tcp,116.62.223.211,54002,   ->,137.184.18.211,3389,SRPAEC_SRAE,0,0,8,505,331,5
2022/09/05 15:26:10.199064,60.529919,tcp,209.222.252.3,11927,   ->,137.184.18.211,18080,FSPA_SA,0,0,73,5978,3522,37
2022/09/05 15:26:12.279258,15.217730,tcp,91.198.115.36,26697,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:26:13.367589,0.170021,tcp,54.149.99.181,62144,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:26:13.747392,0.173941,tcp,40.115.49.158,52463,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:26:16.119477,0.004495,tcp,45.93.16.71,47908,   ->,137.184.18.211,50802,SR_RA,0,0,3,166,112,2
2022/09/05 15:26:17.165007,5.164006,tcp,91.143.220.230,50417,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,758,552,4
2022/09/05 15:26:19.762977,0.000054,tcp,101.68.211.3,8088,   ->,137.184.18.211,3689,S_RA,0,0,2,112,58,1
2022/09/05 15:26:21.789101,0.068712,udp,137.184.18.211,54940,  <->,185.125.190.58,123,CON,16,0,2,180,90,1
2022/09/05 15:26:27.085370,0.126745,tcp,92.63.197.156,47060,   ->,137.184.18.211,30469,SR_RA,0,0,3,166,112,2
2022/09/05 15:26:34.091387,0.000046,icmp,52.83.98.132,0x0008,  <->,137.184.18.211,0x0400,ECO,0,0,2,106,56,1
2022/09/05 15:26:34.682124,0.105222,tcp,79.124.62.130,46826,   ->,137.184.18.211,14424,SR_RA,0,0,3,166,112,2
2022/09/05 15:26:35.254961,0.171176,tcp,40.115.49.158,57251,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:26:36.850681,0.007001,tcp,137.184.18.211,59284,   ->,169.254.169.254,80,FSPA_FSPA,0,0,11,2149,1584,6
2022/09/05 15:26:37.449982,15.079006,tcp,91.198.115.37,22529,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 15:26:41.213265,0.166287,tcp,54.149.99.181,52201,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:26:43.402689,5.150261,tcp,94.227.54.153,54908,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,784,578,4
2022/09/05 15:26:44.315152,0.000054,tcp,68.183.52.2,48412,   ->,137.184.18.211,22,S_RA,0,0,2,128,74,1
2022/09/05 15:26:47.961342,0.000046,tcp,71.6.232.5,33140,   ->,137.184.18.211,80,S_RA,0,0,2,112,58,1
2022/09/05 15:26:52.486091,15.274863,tcp,91.198.115.38,15215,   ->,137.184.18.211,18080,FSPA_SA,0,0,28,3045,2077,14
2022/09/05 15:26:57.367718,0.167182,tcp,40.115.49.158,61951,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:27:06.352056,0.167230,tcp,54.149.99.181,58622,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:27:06.662835,0.166728,tcp,45.227.253.99,58210,   ->,137.184.18.211,1686,SR_RA,0,0,3,166,112,2
2022/09/05 15:27:07.718802,15.446189,tcp,91.198.115.39,41480,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:27:10.688772,60.076214,tcp,209.222.252.3,38139,   ->,137.184.18.211,18080,FSPA_SA,0,0,75,6907,4349,38
2022/09/05 15:27:21.667011,0.168478,tcp,40.115.49.158,50551,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:27:22.511277,0.117610,tcp,176.111.174.111,42200,   ->,137.184.18.211,5393,SR_RA,0,0,3,166,112,2
2022/09/05 15:27:23.120727,15.056227,tcp,91.198.115.40,25129,   ->,137.184.18.211,18080,FSPA_SA,0,0,24,1989,1321,14
2022/09/05 15:27:23.593389,0.020002,tcp,92.204.136.57,47900,   ->,137.184.18.211,5061,SR_RA,0,0,3,166,112,2
2022/09/05 15:27:28.534632,0.000046,icmp,52.83.50.133,0x0008,  <->,137.184.18.211,0x0400,ECO,0,0,2,106,56,1
2022/09/05 15:27:31.051627,0.165560,tcp,54.149.99.181,65049,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:27:36.651445,0.741519,tcp,89.190.156.133,58246,   ->,137.184.18.211,53261,SR_RA,0,0,3,166,112,2
2022/09/05 15:27:38.133312,15.419634,tcp,91.198.115.41,55964,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 15:27:39.484054,2.492907,tcp,104.248.45.85,43654,   ->,137.184.18.211,18080,FSPA_SA,0,0,9,945,673,5
2022/09/05 15:27:39.513164,0.000046,icmp,52.82.70.97,0x0008,  <->,137.184.18.211,0x0600,ECO,0,0,2,106,56,1
2022/09/05 15:27:43.350238,0.177935,tcp,40.115.49.158,55496,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:27:53.511488,15.325500,tcp,91.198.115.42,33886,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:27:56.717011,0.167866,tcp,54.149.99.181,55104,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:28:04.584753,0.173975,tcp,40.115.49.158,59946,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:28:10.723820,60.581131,tcp,209.222.252.3,33992,   ->,137.184.18.211,18080,FSPA_SA,0,0,83,6779,4023,43
2022/09/05 15:28:18.570528,0.000000,ipv6-icmp,fe80::4ee:32ff:fed6:451a,133,   ->,ff02::2,0,NRS,92,,1,70,70,1
2022/09/05 15:28:18.790096,15.382869,tcp,91.198.115.43,63185,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2328,1426,14
2022/09/05 15:28:21.423543,0.095072,tcp,89.248.163.239,48106,   ->,137.184.18.211,5452,SR_RA,0,0,3,166,112,2
2022/09/05 15:28:21.917845,0.076960,tcp,185.156.73.160,47167,   ->,137.184.18.211,40387,SR_RA,0,0,3,166,112,2
2022/09/05 15:28:21.946724,0.204496,tcp,54.149.99.181,61526,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:28:28.188202,0.000046,icmp,52.82.60.246,0x0008,  <->,137.184.18.211,0x0400,ECO,0,0,2,106,56,1
2022/09/05 15:28:28.686836,0.183621,tcp,40.115.49.158,64600,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:28:28.804762,0.000054,tcp,185.167.97.229,38763,   ->,137.184.18.211,1025,S_RA,0,0,2,110,56,1
2022/09/05 15:28:34.132329,15.320615,tcp,91.198.115.44,40030,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:28:36.109203,0.107643,tcp,79.124.62.82,46823,   ->,137.184.18.211,57450,SR_RA,0,0,3,166,112,2
2022/09/05 15:28:36.871878,0.006985,tcp,137.184.18.211,60406,   ->,169.254.169.254,80,FSPA_FSPA,0,0,10,2118,1553,5
2022/09/05 15:28:37.831893,0.129087,tcp,176.111.174.83,41934,   ->,137.184.18.211,3965,SR_RA,0,0,3,166,112,2
2022/09/05 15:28:46.385919,0.168631,tcp,54.149.99.181,51577,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:28:49.187483,0.081911,tcp,92.63.197.133,52039,   ->,137.184.18.211,31735,SR_RA,0,0,3,166,112,2
2022/09/05 15:28:49.412196,15.052753,tcp,91.198.115.45,24067,   ->,137.184.18.211,18080,FSPA_SA,0,0,39,3321,1951,20
2022/09/05 15:28:49.728128,0.201581,tcp,40.115.49.158,53295,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:28:54.651497,0.079110,tcp,92.63.197.131,58801,   ->,137.184.18.211,31154,SR_RA,0,0,3,166,112,2
2022/09/05 15:29:01.913922,0.104232,tcp,91.191.209.214,51108,   ->,137.184.18.211,28278,SR_RA,0,0,3,166,112,2
2022/09/05 15:29:04.425223,15.367723,tcp,91.198.115.46,16883,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 15:29:10.749648,0.171751,tcp,40.115.49.158,57544,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:29:11.263834,60.369137,tcp,209.222.252.3,42585,   ->,137.184.18.211,18080,FSPA_SA,0,0,60,4838,2850,30
2022/09/05 15:29:11.412471,0.000051,udp,190.136.50.44,8000,   ->,137.184.18.211,8083,INT,0,,1,82,82,1
2022/09/05 15:29:11.412522,0.000000,icmp,137.184.18.211,0x0303,   ->,190.136.50.44,0x931f,URP,192,,1,110,110,1
2022/09/05 15:29:13.416841,0.164416,tcp,54.149.99.181,58005,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:29:19.751057,15.053912,tcp,91.198.115.47,51359,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 15:29:26.003955,0.000053,tcp,200.148.153.172,57474,   ->,137.184.18.211,22,S_RA,32,32,2,128,74,1
2022/09/05 15:29:33.955658,1.588947,tcp,40.115.49.158,62676,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:29:34.763357,15.425595,tcp,91.198.115.48,44061,   ->,137.184.18.211,18080,FSPA_SA,0,0,34,3501,2299,17
2022/09/05 15:29:35.998422,0.122797,tcp,176.111.174.84,41948,   ->,137.184.18.211,4059,SR_RA,0,0,3,166,112,2
2022/09/05 15:29:39.242949,0.164340,tcp,54.149.99.181,64432,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:29:42.694919,0.000053,tcp,20.219.31.72,41116,   ->,137.184.18.211,23,S_RA,0,0,2,110,56,1
2022/09/05 15:29:44.693162,0.000053,tcp,80.66.75.92,63185,   ->,137.184.18.211,8001,S_RA,0,0,2,110,56,1
2022/09/05 15:29:57.360166,0.169237,tcp,40.115.49.158,50988,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:29:59.136122,0.000057,udp,94.102.61.33,49224,   ->,137.184.18.211,2059,INT,0,,1,71,71,1
2022/09/05 15:29:59.136179,0.000000,icmp,137.184.18.211,0x0303,   ->,94.102.61.33,0x0b08,URP,192,,1,99,99,1
2022/09/05 15:30:00.145918,15.207037,tcp,91.198.115.49,29886,   ->,137.184.18.211,18080,FSPA_SA,0,0,31,2592,1624,17
2022/09/05 15:30:02.424607,0.000053,tcp,205.210.31.175,54768,   ->,137.184.18.211,5900,S_RA,96,96,2,112,58,1
2022/09/05 15:30:05.327379,0.168313,tcp,54.149.99.181,54485,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:30:05.622946,0.702056,tcp,122.187.74.106,52955,   ->,137.184.18.211,445,S_RA,0,0,4,240,132,2
2022/09/05 15:30:11.589469,60.131500,tcp,209.222.252.3,25427,   ->,137.184.18.211,18080,FSPA_SA,0,0,59,4772,2850,30
2022/09/05 15:30:11.711331,60.269638,tcp,91.198.115.163,36015,   ->,137.184.18.211,18080,FSPA_SA,0,0,71,5765,3375,36
2022/09/05 15:30:14.562211,0.137403,tcp,194.26.29.169,52883,   ->,137.184.18.211,10050,SR_RA,0,0,3,166,112,2
2022/09/05 15:30:15.312895,15.388063,tcp,91.198.115.50,24135,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:30:19.532109,0.167262,tcp,40.115.49.158,55602,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:30:24.272080,0.786785,tcp,116.62.223.211,61989,   ->,137.184.18.211,3389,SRPAEC_SPAE,0,2,9,580,387,6
2022/09/05 15:30:28.209476,0.000046,icmp,52.83.32.160,0x0008,  <->,137.184.18.211,0x0400,ECO,0,0,2,106,56,1
2022/09/05 15:30:29.449989,199.454758,icmp,161.189.108.252,0x0008,  <->,137.184.18.211,0x0600,ECO,0,0,4,212,112,2
2022/09/05 15:30:30.618539,0.167897,tcp,54.149.99.181,60910,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:30:30.658685,15.403552,tcp,91.198.115.51,38134,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:30:34.285394,0.091987,tcp,5.8.18.8,50633,   ->,137.184.18.211,43572,SR_RA,0,0,3,166,112,2
2022/09/05 15:30:36.887638,0.007364,tcp,137.184.18.211,44934,   ->,169.254.169.254,80,FSPA_FSPA,0,0,10,2088,1523,5
2022/09/05 15:30:36.911106,0.137273,tcp,91.191.209.14,47966,   ->,137.184.18.211,5605,SR_RA,0,0,3,166,112,2
2022/09/05 15:30:37.697935,5.079010,tcp,181.214.166.36,40936,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,754,548,4
2022/09/05 15:30:40.716620,5.068331,tcp,69.54.29.193,50984,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,754,548,4
2022/09/05 15:30:40.834128,0.166648,tcp,40.115.49.158,60023,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:30:46.019119,15.445849,tcp,91.198.115.52,43958,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:30:47.343925,0.120769,tcp,176.111.174.83,41934,   ->,137.184.18.211,3961,SR_RA,0,0,3,166,112,2
2022/09/05 15:30:49.099176,0.113104,tcp,176.111.174.89,42025,   ->,137.184.18.211,4429,SR_RA,0,0,3,166,112,2
2022/09/05 15:30:54.771490,0.000052,tcp,103.158.36.227,41394,   ->,137.184.18.211,22,S_RA,0,0,2,128,74,1
2022/09/05 15:30:57.511624,0.121764,tcp,5.188.206.38,51078,   ->,137.184.18.211,18993,SR_RA,0,0,3,166,112,2
2022/09/05 15:30:57.986530,0.165566,tcp,54.149.99.181,50958,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:30:58.205548,0.000049,tcp,104.131.12.184,54886,   ->,137.184.18.211,22,S_RA,0,0,2,128,74,1
2022/09/05 15:31:01.421637,15.195315,tcp,91.198.115.53,58535,   ->,137.184.18.211,18080,FSPA_SA,0,0,33,2865,1729,17
2022/09/05 15:31:02.236190,0.000051,tcp,111.7.96.134,46244,   ->,137.184.18.211,8251,S_RA,0,0,2,120,66,1
2022/09/05 15:31:04.227653,0.081561,tcp,185.167.96.146,34553,   ->,137.184.18.211,3389,SR_SA,0,0,3,170,112,2
2022/09/05 15:31:05.255951,0.176301,tcp,40.115.49.158,65396,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:31:05.311919,0.080619,tcp,185.156.73.54,45248,   ->,137.184.18.211,15956,SR_RA,0,0,3,166,112,2
2022/09/05 15:31:11.678432,60.254524,tcp,209.222.252.3,36050,   ->,137.184.18.211,18080,FSPA_SA,0,0,75,6046,3488,38
2022/09/05 15:31:11.938086,60.054878,tcp,91.198.115.163,4404,   ->,137.184.18.211,18080,FSPA_SA,0,0,59,4772,2850,30
2022/09/05 15:31:13.856531,0.000057,udp,184.105.247.211,2755,   ->,137.184.18.211,9600,INT,0,,1,56,56,1
2022/09/05 15:31:13.856588,0.000000,icmp,137.184.18.211,0x0303,   ->,184.105.247.211,0x8025,URP,192,,1,83,83,1
2022/09/05 15:31:16.573393,15.074463,tcp,91.198.115.54,43349,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2328,1426,14
2022/09/05 15:31:18.925680,0.000054,udp,192.87.173.56,48499,   ->,137.184.18.211,53,INT,0,,1,114,114,1
2022/09/05 15:31:18.925734,0.000000,icmp,137.184.18.211,0x0303,   ->,192.87.173.56,0x3500,URP,192,,1,142,142,1
2022/09/05 15:31:23.480979,0.132154,tcp,45.143.200.102,43154,   ->,137.184.18.211,3172,SR_RA,0,0,3,166,112,2
2022/09/05 15:31:24.040095,0.165261,tcp,54.149.99.181,57390,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:31:27.027523,0.164807,tcp,40.115.49.158,54076,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:31:32.097330,0.000057,tcp,192.241.203.208,55696,   ->,137.184.18.211,4848,S_RA,0,0,2,110,56,1
2022/09/05 15:31:36.345922,0.000045,icmp,161.189.81.123,0x0008,  <->,137.184.18.211,0x0400,ECO,0,0,2,106,56,1
2022/09/05 15:31:38.421720,0.118879,tcp,185.156.73.131,57425,   ->,137.184.18.211,3362,SR_RA,0,0,3,166,112,2
2022/09/05 15:31:41.595154,15.145815,tcp,91.198.115.55,32448,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:31:48.637155,0.166406,tcp,185.156.73.131,57425,   ->,137.184.18.211,3359,SR_RA,0,0,3,166,112,2
2022/09/05 15:31:48.644361,0.179072,tcp,40.115.49.158,58476,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:31:48.654629,0.010315,tcp,162.218.65.219,40519,   ->,137.184.18.211,18080,FSA_SA,0,0,5,346,206,3
2022/09/05 15:31:48.665825,0.000038,tcp,162.218.65.219,40373,   ->,137.184.18.211,18081,S_RA,0,0,2,128,74,1
2022/09/05 15:31:48.919537,0.122028,tcp,91.240.118.151,52262,   ->,137.184.18.211,3407,SR_RA,0,0,3,166,112,2
2022/09/05 15:31:51.515517,0.165560,tcp,54.149.99.181,63811,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:31:54.401376,184.943253,icmp,52.82.29.205,0x0008,  <->,137.184.18.211,0x0600,ECO,0,0,4,212,112,2
2022/09/05 15:31:56.698797,15.242173,tcp,91.198.115.56,64608,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 15:32:09.656267,0.000000,ipv6-icmp,fe80::fcee:32ff:fed6:451a,133,   ->,ff02::2,0,NRS,0,,1,70,70,1
2022/09/05 15:32:09.739258,0.113156,tcp,89.248.163.140,59714,   ->,137.184.18.211,9833,SR_RA,0,0,3,166,112,2
2022/09/05 15:32:10.885219,0.184150,tcp,40.115.49.158,63512,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:32:11.899580,15.127994,tcp,91.198.115.57,64428,   ->,137.184.18.211,18080,FSPA_SA,0,0,28,2313,1345,14
2022/09/05 15:32:11.952118,60.056835,tcp,91.198.115.163,60026,   ->,137.184.18.211,18080,FSPA_SA,0,0,71,5765,3375,36
2022/09/05 15:32:16.972981,0.168703,tcp,54.149.99.181,53867,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:32:18.594839,0.000048,tcp,223.71.167.164,7668,   ->,137.184.18.211,8041,S_RA,0,0,2,112,58,1
2022/09/05 15:32:24.145006,5.207958,tcp,178.80.252.113,49284,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,754,548,4
2022/09/05 15:32:25.829580,1.106627,tcp,116.62.223.211,49567,   ->,137.184.18.211,3389,SRPAEC_SRAE,0,0,10,656,428,6
2022/09/05 15:32:26.970868,15.534090,tcp,91.198.115.58,4323,   ->,137.184.18.211,18080,FSPA_SA,0,0,33,2703,1567,17
2022/09/05 15:32:27.868175,0.000049,icmp,52.82.18.26,0x0008,  <->,137.184.18.211,0x0400,ECO,0,0,2,106,56,1
2022/09/05 15:32:35.225954,0.172478,tcp,40.115.49.158,51748,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:32:36.896995,0.007261,tcp,137.184.18.211,39094,   ->,169.254.169.254,80,FSPA_FSPA,0,0,10,2105,1540,5
2022/09/05 15:32:41.502192,2.921595,tcp,54.149.99.181,60295,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:32:42.460179,15.278417,tcp,91.198.115.59,29595,   ->,137.184.18.211,18080,FSPA_SA,0,0,26,2157,1321,14
2022/09/05 15:32:47.954902,0.000049,tcp,128.199.96.122,61953,   ->,137.184.18.211,7999,S_RA,0,0,2,110,56,1
2022/09/05 15:32:48.783599,0.000047,icmp,52.82.18.26,0x0008,  <->,137.184.18.211,0x0600,ECO,0,0,2,106,56,1
2022/09/05 15:32:52.710441,0.000047,tcp,43.131.91.178,36024,   ->,137.184.18.211,12534,S_RA,96,96,2,120,66,1
2022/09/05 15:32:57.235259,0.417098,tcp,40.115.49.158,56445,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:32:57.738492,15.058469,tcp,91.198.115.60,53288,   ->,137.184.18.211,18080,FSPA_SA,0,0,22,1857,1123,11
2022/09/05 15:33:08.460508,0.171704,tcp,54.149.99.181,50338,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 15:33:11.965676,60.547314,tcp,91.198.115.163,49689,   ->,137.184.18.211,18080,FSPA_SA,0,0,69,5590,3266,35
2022/09/05 15:33:18.651447,0.079662,tcp,89.248.165.118,42000,   ->,137.184.18.211,8913,SR_RA,0,0,3,166,112,2
2022/09/05 15:33:19.167575,0.166267,tcp,40.115.49.158,61612,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 15:33:22.753699,15.463266,tcp,91.198.115.61,62374,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 15:33:24.893393,0.000076,udp,167.248.133.138,55098,   ->,137.184.18.211,5683,INT,0,,1,56,56,1
2022/09/05 15:33:24.893469,0.000000,icmp,137.184.18.211,0x0303,   ->,167.248.133.138,0x3316,URP,192,,1,73,73,1
