StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts
2022/09/05 16:04:40.930208,0.000051,tcp,185.196.220.81,46818,   ->,137.184.18.211,81,S_RA,0,0,2,110,56,1
2022/09/05 16:04:44.852951,0.000000,udp,211.148.109.24,16350,   ->,220.210.163.180,15721,REQ,0,,1,578,578,1
2022/09/05 16:04:44.853004,0.000000,icmp,137.184.18.211,0x0203,   ->,36.2.157.170,0x2f00,URO,192,,1,590,590,1
2022/09/05 16:04:53.578336,0.599533,tcp,200.69.84.114,55819,   ->,137.184.18.211,445,S_RA,0,0,4,240,132,2
2022/09/05 16:04:53.893916,15.327040,tcp,91.198.115.173,45808,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2247,1345,14
2022/09/05 16:04:54.054652,0.452159,tcp,54.149.99.181,51021,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:04:54.072186,0.115028,tcp,91.240.118.75,52970,   ->,137.184.18.211,8007,SR_RA,0,0,3,166,112,2
2022/09/05 16:04:54.152615,0.000054,tcp,162.142.125.229,20554,   ->,137.184.18.211,5987,S_RA,0,0,2,112,58,1
2022/09/05 16:04:55.199326,0.132205,tcp,91.240.118.53,52280,   ->,137.184.18.211,3438,SR_RA,0,0,3,166,112,2
2022/09/05 16:05:00.639019,5.105940,tcp,192.110.160.146,37564,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,754,548,4
2022/09/05 16:05:00.766788,0.166467,tcp,40.115.49.158,58303,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:05:09.175378,15.073590,tcp,91.198.115.174,60166,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:05:10.930254,0.095360,tcp,89.248.163.239,51723,   ->,137.184.18.211,9510,SR_RA,0,0,3,166,112,2
2022/09/05 16:05:17.125921,60.451038,tcp,209.222.252.209,43824,   ->,137.184.18.211,18080,FSPA_SA,0,0,69,5590,3266,35
2022/09/05 16:05:19.322482,0.175395,tcp,54.149.99.181,57449,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:05:25.593241,0.172469,tcp,40.115.49.158,63133,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:05:27.925814,0.000053,tcp,162.142.125.90,42809,   ->,137.184.18.211,55388,S_RA,0,0,2,112,58,1
2022/09/05 16:05:32.616335,0.266183,tcp,116.62.223.211,65319,   ->,137.184.18.211,3389,SRPAEC_SRAE,0,0,8,505,331,5
2022/09/05 16:05:34.130309,0.000051,tcp,45.83.66.187,13872,   ->,137.184.18.211,1911,S_RA,0,0,2,112,58,1
2022/09/05 16:05:34.205523,15.131477,tcp,91.198.115.175,41856,   ->,137.184.18.211,18080,FSPA_SA,0,0,27,2328,1426,14
2022/09/05 16:05:46.063461,0.230971,tcp,54.149.99.181,63873,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:05:48.326777,0.171435,tcp,40.115.49.158,51522,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:05:49.296586,15.185553,tcp,91.198.115.176,32731,   ->,137.184.18.211,18080,FSPA_SA,0,0,33,2784,1648,17
2022/09/05 16:05:54.868628,5.112350,tcp,99.121.59.157,57044,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,772,566,4
2022/09/05 16:06:04.426184,15.602811,tcp,91.198.115.177,50552,   ->,137.184.18.211,18080,FSPA_SA,0,0,30,2461,1485,16
2022/09/05 16:06:07.058855,5.130099,tcp,184.71.201.30,57076,   ->,137.184.18.211,18080,FSPA_SA,0,0,8,820,548,4
2022/09/05 16:06:09.733959,0.286128,tcp,40.115.49.158,56053,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:06:10.553955,0.170633,tcp,54.149.99.181,53931,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:06:13.221005,0.000050,tcp,92.255.85.70,33354,   ->,137.184.18.211,22,S_RA,0,0,2,128,74,1
2022/09/05 16:06:17.535943,60.441017,tcp,209.222.252.209,30759,   ->,137.184.18.211,18080,FSPA_SA,0,0,69,6451,4127,35
2022/09/05 16:06:19.992840,15.436113,tcp,91.198.115.178,58396,   ->,137.184.18.211,18080,FSPA_SA,0,0,31,2511,1543,17
2022/09/05 16:06:27.645164,0.000051,tcp,167.71.234.134,50800,   ->,137.184.18.211,15335,S_RA,32,32,2,110,56,1
2022/09/05 16:06:31.835385,0.318326,tcp,40.115.49.158,60489,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:06:35.386366,15.222586,tcp,91.198.115.179,60148,   ->,137.184.18.211,18080,FSPA_SA,0,0,25,2079,1337,14
2022/09/05 16:06:37.123986,0.006786,tcp,137.184.18.211,46774,   ->,169.254.169.254,80,FSPA_FSPA,0,0,10,2096,1531,5
2022/09/05 16:06:37.826043,0.573353,tcp,54.149.99.181,60357,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:06:50.561801,15.495172,tcp,91.198.115.180,45338,   ->,137.184.18.211,18080,FSPA_SA,0,0,24,1989,1321,14
2022/09/05 16:06:54.384942,0.531374,tcp,40.115.49.158,65107,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:07:03.101282,0.183355,tcp,54.149.99.181,50406,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:07:09.289210,1.238908,tcp,62.204.41.222,31912,   ->,137.184.18.211,22,SEC_RA,0,0,6,356,194,3
2022/09/05 16:07:16.016633,15.212313,tcp,91.198.115.181,10392,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:07:17.936028,60.374836,tcp,209.222.252.209,3081,   ->,137.184.18.211,18080,FSPA_SA,0,0,86,7000,4040,44
2022/09/05 16:07:18.793088,0.216414,tcp,40.115.49.158,53038,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:07:30.247912,0.172312,tcp,54.149.99.181,56838,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:07:31.008535,0.086472,tcp,185.156.74.34,52044,   ->,137.184.18.211,6775,SR_RA,0,0,3,166,112,2
2022/09/05 16:07:31.188493,15.100505,tcp,91.198.115.182,8734,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:07:33.646525,919.218506,tcp,116.62.223.211,53234,   ->,137.184.18.211,3389,SRPAEC_SPAE,0,0,22,1539,331,5
2022/09/05 16:07:34.618859,5.126123,tcp,213.61.80.86,2048,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,772,566,4
2022/09/05 16:07:40.320659,0.171073,tcp,40.115.49.158,57615,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:07:46.248717,15.541325,tcp,91.198.115.183,35894,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:07:48.758756,5.154233,tcp,45.11.57.69,39544,   ->,137.184.18.211,18080,FSPA_SA,40,0,7,754,548,4
2022/09/05 16:07:55.184848,0.169330,tcp,54.149.99.181,63262,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:07:58.794022,5.158952,tcp,72.46.131.18,41186,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,754,548,4
2022/09/05 16:08:01.039295,0.093997,tcp,185.156.73.57,40704,   ->,137.184.18.211,60538,SR_RA,0,0,3,166,112,2
2022/09/05 16:08:01.742617,15.078334,tcp,91.198.115.184,15285,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:08:02.125694,0.189215,tcp,40.115.49.158,62895,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:08:16.779191,15.529759,tcp,91.198.115.185,39156,   ->,137.184.18.211,18080,FSPA_SA,0,0,21,1791,1123,11
2022/09/05 16:08:18.311183,60.381783,tcp,209.222.252.209,14943,   ->,137.184.18.211,18080,FSPA_SA,0,0,69,5509,3185,35
2022/09/05 16:08:20.776704,0.202295,tcp,54.149.99.181,53315,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:08:23.723240,0.218460,tcp,40.115.49.158,50696,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:08:32.269660,15.055299,tcp,91.198.115.186,60391,   ->,137.184.18.211,18080,FSPA_SA,0,0,33,2865,1729,17
2022/09/05 16:08:37.133245,0.009646,tcp,137.184.18.211,49616,   ->,169.254.169.254,80,FSPA_FSPA,0,0,10,2112,1547,5
2022/09/05 16:08:39.373496,5.155480,tcp,63.229.31.6,52318,   ->,137.184.18.211,18080,FSPA_SA,0,0,7,754,548,4
2022/09/05 16:08:47.787869,0.171420,tcp,54.149.99.181,59742,   ->,137.184.18.211,3389,SRPAEC_SPA,0,0,7,468,275,4
2022/09/05 16:08:48.504669,0.170562,tcp,40.115.49.158,55130,   ->,137.184.18.211,3389,SRPA_SPA,0,0,7,468,275,4
2022/09/05 16:08:50.624984,0.000052,tcp,167.248.133.146,40814,   ->,137.184.18.211,9076,S_RA,0,0,2,112,58,1
2022/09/05 16:08:50.853539,0.060251,tcp,199.201.110.187,52480,   ->,137.184.18.211,43000,SR_RA,0,0,3,166,112,2
