StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
15:22:52.020388, e        ,tcp,128.199.23.172,61953,   ->,137.184.18.211,38751,2,110,RST
15:23:01.481540, e s      ,tcp,91.198.115.205,61135,   ->,137.184.18.211,18080,73,5897,FIN
15:23:09.586187, e s      ,tcp,209.222.252.3,50521,   ->,137.184.18.211,18080,91,7346,FIN
15:23:09.831310, e        ,tcp,40.115.49.158,64809,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:23:09.869833, eU       ,udp,185.196.220.70,44570,   ->,137.184.18.211,domain,1,73,INT
15:23:09.869889, e        ,icmp,137.184.18.211,0x0303,   ->,185.196.220.70,0x3500,1,101,URP
15:23:11.572988, e        ,tcp,91.240.118.151,52262,   ->,137.184.18.211,3409,3,166,RST
15:23:12.237790, e        ,tcp,122.117.231.186,26301,   ->,137.184.18.211,telnet,2,110,RST
15:23:12.269755, e        ,tcp,128.199.198.35,61953,   ->,137.184.18.211,5762,2,110,RST
15:23:14.469199, e        ,tcp,54.149.99.181,49903,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:23:15.500316, e        ,tcp,91.198.115.25,52041,   ->,137.184.18.211,18080,21,1791,FIN
15:23:28.407734, e        ,icmp,52.82.32.126,0x0008,  <->,137.184.18.211,0x0400,6,318,ECO
15:23:30.513793, e s      ,tcp,91.198.115.26,8481,   ->,137.184.18.211,18080,27,2247,FIN
15:23:31.895877, e        ,tcp,64.44.141.235,52800,   ->,137.184.18.211,ms-wbt-server,4,226,RST
15:23:32.558515, e        ,tcp,40.115.49.158,53087,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:23:38.848515, e        ,tcp,54.149.99.181,56334,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:23:45.638686, e        ,tcp,91.198.115.27,16113,   ->,137.184.18.211,18080,21,1791,FIN
15:23:46.973763, e        ,tcp,141.98.80.128,46338,   ->,137.184.18.211,1938,2,110,RST
15:23:49.149821, e        ,icmp,52.83.59.125,0x0008,  <->,137.184.18.211,0x0600,8,424,ECO
15:23:53.161789, e        ,tcp,185.156.73.155,47205,   ->,137.184.18.211,45747,3,166,RST
15:23:53.919585, e        ,tcp,79.124.62.130,46826,   ->,137.184.18.211,22167,3,166,RST
